itemID,itemName,itemMembers,itemTradeable,itemHighalch,itemBuyLimit
19003,Half made batta,False,False,0,
19004,Unfinished batta,False,False,0,
19005,Half baked bowl,False,False,0,
19006,Half made bowl,False,False,0,
19007,Half made bowl,False,False,0,
19008,Unfinished bowl,False,True,0,
19009,Half made bowl,False,False,0,
19010,Unfinished bowl,False,True,0,
19011,Half made bowl,False,False,0,
19012,Unfinished bowl,False,True,0,
19013,Cocktail shaker,False,True,0,40
19014,Mixed blizzard,False,False,0,
19015,Mixed sgg,False,False,0,
19016,Mixed blast,False,False,0,
19017,Mixed punch,False,False,0,
19018,Mixed special,False,False,0,
19019,Mixed saturday,False,False,0,
19020,Mixed saturday,False,False,0,
19021,Mixed saturday,False,False,0,
19022,Mixed dragon,False,False,0,
19023,Mixed dragon,False,False,0,
19024,Mixed dragon,False,False,0,
19025,Raw gnomebowl,False,False,0,
19026,Chocolate bomb,False,True,0,6000
19027,Tangled toad's legs,False,True,0,6000
19028,Worm hole,False,True,0,6000
19029,Veg ball,False,True,0,6000
19030,Swamp toad,False,True,0,13000
19031,Toad's legs,False,True,0,13000
19032,King worm,False,True,0,13000
19033,Batta tin,False,True,0,40
19034,Crunchy tray,False,True,0,40
19035,Gnomebowl mould,False,True,0,40
19036,Gianne's cook book,False,True,0,15
19037,Gnome spice,False,True,0,13000
19038,Gianne dough,False,True,0,13000
19039,Premade w'm batta,False,True,0,6000
19040,Premade t'd batta,False,True,0,6000
19041,Premade c+t batta,False,True,0,6000
19042,Premade fr't batta,False,True,0,6000
19043,Premade veg batta,False,True,0,6000
19044,Premade choc bomb,False,True,0,6000
19045,Premade ttl,False,True,0,6000
19046,Premade worm hole,False,True,0,6000
19047,Premade veg ball,False,True,0,6000
19048,Premade w'm crun',False,True,0,6000
19049,Premade ch' crunch,False,True,0,6000
19050,Premade s'y crunch,False,True,0,6000
19051,Premade t'd crunch,False,True,0,6000
19052,Raw crunchies,False,True,0,
19053,Worm crunchies,False,True,0,6000
19054,Chocchip crunchies,False,True,0,6000
19055,Spicy crunchies,False,True,0,6000
19056,Toad crunchies,False,True,0,6000
19057,Worm batta,False,True,0,6000
19058,Toad batta,False,True,0,6000
19059,Cheese+tom batta,False,True,0,6000
19060,Fruit batta,False,True,0,6000
19061,Vegetable batta,False,True,0,6000
19062,Cocktail guide,False,True,0,15
19063,Cocktail glass,False,True,0,13000
19064,Premade blurb' sp.,False,True,0,2000
19065,Premade choc s'dy,False,True,0,2000
19066,Premade dr' dragon,False,True,0,2000
19067,Premade fr' blast,False,True,0,2000
19068,Premade p' punch,False,True,0,2000
19069,Premade sgg,False,True,0,2000
19070,Premade wiz blz'd,False,True,0,2000
19071,Pineapple punch,False,True,0,2000
19072,Wizard blizzard,False,True,0,2000
19073,Blurberry special,False,True,0,2000
19074,Choc saturday,False,True,0,2000
19075,Short green guy,False,True,0,2000
19076,Fruit blast,False,True,0,2000
19077,Drunk dragon,False,True,0,2000
19078,Vodka,False,True,0,13000
19079,Whisky,False,True,0,13000
19080,Gin,False,True,0,13000
19081,Brandy,False,True,0,13000
19082,Lemon,False,True,0,13000
19083,Lemon chunks,False,True,0,13000
19084,Lemon slices,False,True,0,13000
19085,Orange,False,True,0,13000
19086,Orange chunks,False,True,0,13000
19087,Orange slices,False,True,0,13000
19088,Pineapple,False,True,0,13000
19089,Pineapple chunks,False,True,0,13000
19090,Pineapple ring,False,True,0,13000
19091,Lime,False,True,0,13000
19092,Lime chunks,False,True,0,13000
19093,Lime slices,False,True,0,13000
19094,Dwellberries,False,True,0,13000
19095,Equa leaves,False,True,0,13000
19096,Pot of cream,False,True,0,13000
19097,Cake tin,False,True,0,40
19098,Uncooked cake,False,True,0,
19099,Cake,False,True,0,6000
19100,2/3 cake,False,True,0,
19101,Slice of cake,False,True,0,
19102,Chocolate cake,False,True,0,6000
19103,2/3 chocolate cake,False,True,0,
19104,Chocolate slice,False,True,0,
19105,Bowl of water,False,True,0,13000
19106,Bowl,False,True,0,13000
19107,Bucket,False,True,0,13000
19108,Bucket of milk,False,True,0,13000
19109,Bucket of water,False,True,0,13000
19110,Pot,False,True,0,13000
19111,Pot of flour,False,True,0,13000
19112,Jug,False,True,0,13000
19113,Jug of water,False,True,0,13000
19114,Raw lava eel,False,False,0,
19115,Lava eel,False,False,0,
19116,Raw ugthanki meat,False,True,0,11000
19117,Ugthanki meat,False,True,0,11000
19118,Pitta dough,False,True,0,
19119,Pitta bread,False,True,0,11000
19120,Chopped tomato,False,True,0,11000
19121,Chopped onion,False,True,0,11000
19122,Chopped ugthanki,False,True,0,11000
19123,Onion & tomato,False,True,0,11000
19124,Ugthanki & onion,False,True,0,11000
19125,Ugthanki & tomato,False,True,0,11000
19126,Kebab mix,False,True,0,11000
19127,Ugthanki kebab,False,True,0,10000
19128,Ugthanki kebab,False,True,0,10000
19129,Spicy tomato,False,True,0,8000
19130,Spicy minced meat,False,True,0,8000
19131,Pizza base,False,True,0,11000
19132,Incomplete pizza,False,True,0,
19133,Uncooked pizza,False,True,0,
19134,Plain pizza,False,True,0,10000
19135,1/2 plain pizza,False,True,0,
19136,Meat pizza,False,True,0,10000
19137,1/2 meat pizza,False,True,0,
19138,Anchovy pizza,False,True,0,10000
19139,1/2 anchovy pizza,False,True,0,
19140,Pineapple pizza,False,True,0,10000
19141,1/2 pineapple pizza,False,True,0,
19142,Grapes,False,True,0,13000
19143,Half full wine jug,False,True,0,50
19144,Jug of bad wine,False,False,0,
19145,Jug of wine,False,True,0,6000
19146,Unfermented wine,False,False,0,
19147,Asgarnian ale,False,True,0,500
19148,Asgarnian ale(m),False,True,0,2000
19149,Wizard's mind bomb,False,True,0,2000
19150,Mature wmb,False,True,0,2000
19151,Greenman's ale,False,True,0,500
19152,Greenman's ale(m),False,True,0,2000
19153,Dragon bitter,False,True,0,500
19154,Dragon bitter(m),False,True,0,2000
19155,Dwarven stout,False,True,0,2000
19156,Dwarven stout(m),False,True,0,2000
19157,Grog,False,True,0,2000
19158,Beer,False,True,0,2000
19159,Beer glass,False,True,0,10000
19160,Moonlight mead,False,True,0,2000
19161,Moonlight mead(m),False,True,0,2000
19162,Bandit's brew,False,True,0,2000
19163,Axeman's folly,False,True,0,2000
19164,Axeman's folly(m),False,True,0,2000
19165,Chef's delight,False,True,0,500
19166,Chef's delight(m),False,True,0,2000
19167,Slayer's respite,False,True,0,2000
19168,Slayer's respite(m),False,True,0,2000
19169,Cider,False,True,0,2000
19170,Mature cider,False,True,0,2000
19171,Ale yeast,False,True,0,11000
19172,Swamp tar,False,True,0,13000
19173,Raw swamp paste,False,True,0,
19174,Swamp paste,False,True,0,13000
19175,Pie recipe book,False,True,0,15
19176,Raw mud pie,False,True,0,13000
19177,Mud pie,False,True,0,11000
19178,Raw garden pie,False,True,0,13000
19179,Garden pie,False,True,0,10000
19180,Half a garden pie,False,True,0,
19181,Raw fish pie,False,True,0,13000
19182,Fish pie,False,True,0,10000
19183,Half a fish pie,False,True,0,
19184,Raw admiral pie,False,True,0,13000
19185,Admiral pie,False,True,0,10000
19186,Half an admiral pie,False,True,0,
19187,Raw wild pie,False,True,0,13000
19188,Wild pie,False,True,0,10000
19189,Half a wild pie,False,True,0,
19190,Raw summer pie,False,True,0,13000
19191,Summer pie,False,True,0,10000
19192,Half a summer pie,False,True,0,
19193,Uncooked stew,False,False,0,
19194,Stew,False,True,0,10000
19195,Spice,False,True,0,11000
19196,Uncooked curry,False,True,0,
19197,Curry,False,True,0,10000
19198,Baked potato,False,True,0,13000
19199,Potato with butter,False,True,0,13000
19200,Potato with cheese,False,True,0,13000
19201,Chilli potato,False,True,0,13000
19202,Egg potato,False,True,0,13000
19203,Mushroom potato,False,True,0,13000
19204,Tuna potato,False,True,0,13000
19205,Chilli con carne,False,True,0,13000
19206,Egg and tomato,False,True,0,13000
19207,Mushroom & onion,False,True,0,13000
19208,Tuna and corn,False,True,0,13000
19209,Minced meat,False,True,0,13000
19210,Spicy sauce,False,True,0,13000
19211,Chopped garlic,False,True,0,13000
19212,Uncooked egg,False,True,0,13000
19213,Scrambled egg,False,True,0,13000
19214,Sliced mushrooms,False,True,0,13000
19215,Fried mushrooms,False,True,0,13000
19216,Fried onions,False,True,0,13000
19217,Chopped tuna,False,True,0,13000
19218,Sweetcorn,False,True,0,11000
19219,Raw beef,False,True,0,13000
19220,Raw rat meat,False,True,0,13000
19221,Raw bear meat,False,True,0,13000
19222,Raw chicken,False,True,0,13000
19223,Cooked chicken,False,True,0,6000
19224,Cooked meat,False,True,0,6000
19225,Rune essence,False,True,0,20000
19226,Pure essence,False,True,0,20000
19227,Air talisman,False,True,0,11000
19228,Earth talisman,False,True,0,11000
19229,Fire talisman,False,True,0,11000
19230,Water talisman,False,True,0,11000
19231,Body talisman,False,True,0,11000
19232,Mind talisman,False,True,0,11000
19233,Chaos talisman,False,True,0,11000
19234,Cosmic talisman,False,True,0,11000
19235,Death talisman,False,True,0,11000
19236,Law talisman,False,False,0,
19237,Nature talisman,False,True,0,11000
19238,Small pouch,False,False,0,
19239,Medium pouch,False,False,0,
19240,Large pouch,False,False,0,
19241,Giant pouch,False,False,0,
19242,Elemental talisman,False,True,0,40
19243,Scrying orb,False,False,0,
19244,Scrying orb,False,False,0,
19245,Abyssal book,False,False,0,
19246,Binding necklace,False,True,0,10000
19247,Tiara mould,False,True,0,40
19248,Tiara,False,True,0,10000
19249,Air tiara,False,True,0,40
19250,Mind tiara,False,True,0,40
19251,Water tiara,False,True,0,40
19252,Body tiara,False,True,0,40
19253,Earth tiara,False,True,0,40
19254,Fire tiara,False,True,0,40
19255,Cosmic tiara,False,True,0,40
19256,Nature tiara,False,True,0,40
19257,Chaos tiara,False,True,0,40
19258,Law tiara,False,False,0,
19259,Death tiara,False,True,0,40
19260,Astral tiara,False,False,0,
19261,Steam rune,False,True,0,12000
19262,Mist rune,False,True,0,12000
19263,Dust rune,False,True,0,12000
19264,Smoke rune,False,True,0,12000
19265,Mud rune,False,True,0,12000
19266,Lava rune,False,True,0,12000
19267,Bones,False,True,0,3000
19268,Burnt bones,False,True,0,3000
19269,Bat bones,False,True,0,3000
19270,Big bones,False,True,0,3000
19271,Babydragon bones,False,True,0,3000
19272,Dragon bones,False,True,0,7500
19273,Lava dragon bones,False,True,0,7500
19274,Wyvern bones,False,True,0,7500
19275,Druid's robe,False,True,0,125
19276,Druid's robe top,False,True,0,125
19277,Monk's robe,False,True,0,125
19278,Monk's robe top,False,True,0,125
19279,Shade robe top,False,True,0,125
19280,Shade robe,False,True,0,125
19281,Ironman helm,False,False,0,
19282,Ironman platebody,False,False,0,
19283,Ironman platelegs,False,False,0,
19284,Ultimate ironman helm,False,False,0,
19285,Ultimate ironman platebody,False,False,0,
19286,Ultimate ironman platelegs,False,False,0,
19287,Guam potion (unf),False,True,0,10000
19288,Marrentill potion (unf),False,True,0,10000
19289,Tarromin potion (unf),False,True,0,10000
19290,Harralander potion (unf),False,True,0,10000
19291,Ranarr potion (unf),False,True,0,10000
19292,Toadflax potion (unf),False,True,0,10000
19293,Irit potion (unf),False,True,0,10000
19294,Avantoe potion (unf),False,True,0,10000
19295,Kwuarm potion (unf),False,True,0,10000
19296,Snapdragon potion (unf),False,True,0,10000
19297,Cadantine potion (unf),False,True,0,10000
19298,Lantadyme potion (unf),False,True,0,10000
19299,Dwarf weed potion (unf),False,True,0,10000
19300,Torstol potion (unf),False,True,0,10000
19301,Weapon poison+ (unf),False,False,0,
19302,Weapon poison++ (unf),False,False,0,
19303,Antidote+ (unf),False,False,0,
19304,Antidote+(3),False,True,0,4000
19305,Antidote+(2),False,True,0,4000
19306,Antidote+(1),False,True,0,4000
19307,Antidote++ (unf),False,False,0,
19308,Antidote++(3),False,True,0,4000
19309,Antidote++(2),False,True,0,4000
19310,Antidote++(1),False,True,0,4000
19311,Anti-venom(3),False,True,0,2000
19312,Anti-venom(2),False,True,0,2000
19313,Anti-venom(1),False,True,0,2000
19314,Anti-venom+(3),False,True,0,2000
19315,Anti-venom+(2),False,True,0,2000
19316,Anti-venom+(1),False,True,0,2000
19317,Strength potion(3),False,True,0,2000
19318,Strength potion(2),False,True,0,2000
19319,Strength potion(1),False,True,0,2000
19320,Attack potion(3),False,True,0,2000
19321,Attack potion(2),False,True,0,2000
19322,Attack potion(1),False,True,0,2000
19323,Restore potion(3),False,True,0,2000
19324,Restore potion(2),False,True,0,2000
19325,Restore potion(1),False,True,0,2000
19326,Defence potion(3),False,True,0,2000
19327,Defence potion(2),False,True,0,2000
19328,Defence potion(1),False,True,0,2000
19329,Prayer potion(3),False,True,0,2000
19330,Prayer potion(2),False,True,0,2000
19331,Prayer potion(1),False,True,0,2000
19332,Super attack(3),False,True,0,2000
19333,Super attack(2),False,True,0,2000
19334,Super attack(1),False,True,0,2000
19335,Fishing potion(3),False,True,0,2000
19336,Fishing potion(2),False,True,0,2000
19337,Fishing potion(1),False,True,0,2000
19338,Super strength(3),False,True,0,2000
19339,Super strength(2),False,True,0,2000
19340,Super strength(1),False,True,0,2000
19341,Super defence(3),False,True,0,2000
19342,Super defence(2),False,True,0,2000
19343,Super defence(1),False,True,0,2000
19344,Ranging potion(3),False,True,0,2000
19345,Ranging potion(2),False,True,0,2000
19346,Ranging potion(1),False,True,0,2000
19347,Antipoison(3),False,True,0,2000
19348,Antipoison(2),False,True,0,2000
19349,Antipoison(1),False,True,0,2000
19350,Superantipoison(3),False,True,0,2000
19351,Superantipoison(2),False,True,0,2000
19352,Superantipoison(1),False,True,0,2000
19353,Zamorak brew(3),False,True,0,2000
19354,Zamorak brew(2),False,True,0,2000
19355,Zamorak brew(1),False,True,0,2000
19356,Saradomin brew(3),False,True,0,2000
19357,Saradomin brew(2),False,True,0,2000
19358,Saradomin brew(1),False,True,0,2000
19359,Antifire potion(3),False,True,0,2000
19360,Antifire potion(2),False,True,0,2000
19361,Antifire potion(1),False,True,0,2000
19362,Extended antifire(3),False,True,0,2000
19363,Extended antifire(2),False,True,0,2000
19364,Extended antifire(1),False,True,0,2000
19365,Energy potion(3),False,True,0,2000
19366,Energy potion(2),False,True,0,2000
19367,Energy potion(1),False,True,0,2000
19368,Super energy(3),False,True,0,2000
19369,Super energy(2),False,True,0,2000
19370,Super energy(1),False,True,0,2000
19371,Stamina potion(3),False,True,0,2000
19372,Stamina potion(2),False,True,0,2000
19373,Stamina potion(1),False,True,0,2000
19374,Super restore(3),False,True,0,2000
19375,Super restore(2),False,True,0,2000
19376,Super restore(1),False,True,0,2000
19377,Agility potion(3),False,True,0,2000
19378,Agility potion(2),False,True,0,2000
19379,Agility potion(1),False,True,0,2000
19380,Magic potion(3),False,True,0,2000
19381,Magic potion(2),False,True,0,2000
19382,Magic potion(1),False,True,0,2000
19383,Hunter potion(3),False,True,0,2000
19384,Hunter potion(2),False,True,0,2000
19385,Hunter potion(1),False,True,0,2000
19386,Combat potion(3),False,True,0,2000
19387,Combat potion(2),False,True,0,2000
19388,Combat potion(1),False,True,0,2000
19389,Super combat potion(3),False,True,0,2000
19390,Super combat potion(2),False,True,0,2000
19391,Super combat potion(1),False,True,0,2000
19392,Attack mix(1),False,True,0,2000
19393,Antipoison mix(1),False,True,0,2000
19394,Relicym's mix(1),False,True,0,2000
19395,Strength mix(1),False,True,0,2000
19396,Combat mix(1),False,True,0,2000
19397,Restore mix(1),False,True,0,2000
19398,Energy mix(1),False,True,0,2000
19399,Defence mix(1),False,True,0,2000
19400,Agility mix(1),False,True,0,2000
19401,Prayer mix(1),False,True,0,2000
19402,Superattack mix(1),False,True,0,2000
19403,Anti-poison supermix(1),False,True,0,2000
19404,Fishing mix(1),False,True,0,2000
19405,Super energy mix(1),False,True,0,2000
19406,Stamina mix(1),False,True,0,2000
19407,Super str. mix(1),False,True,0,2000
19408,Magic essence mix(1),False,True,0,2000
19409,Super restore mix(1),False,True,0,2000
19410,Super def. mix(1),False,True,0,2000
19411,Antidote+ mix(1),False,True,0,2000
19412,Antifire mix(1),False,True,0,2000
19413,Extended antifire mix(1),False,True,0,2000
19414,Ranging mix(1),False,True,0,2000
19415,Magic mix(1),False,True,0,2000
19416,Hunting mix(1),False,True,0,2000
19417,Zamorak mix(1),False,True,0,2000
19418,Mixture - step 1(4),False,True,0,
19419,Mixture - step 1(3),False,True,0,
19420,Mixture - step 1(2),False,True,0,
19421,Mixture - step 1(1),False,True,0,
19422,Mixture - step 2(4),False,True,0,
19423,Mixture - step 2(3),False,True,0,
19424,Mixture - step 2(2),False,True,0,
19425,Mixture - step 2(1),False,True,0,
19426,Sanfew serum(3),False,True,0,2000
19427,Sanfew serum(2),False,True,0,2000
19428,Sanfew serum(1),False,True,0,2000
19429,Super ranging (3),False,False,0,
19430,Super ranging (2),False,False,0,
19431,Super ranging (1),False,False,0,
19432,Super magic potion (3),False,False,0,
19433,Super magic potion (2),False,False,0,
19434,Super magic potion (1),False,False,0,
19435,Overload (3),False,False,0,
19436,Overload (2),False,False,0,
19437,Overload (1),False,False,0,
19438,Absorption (3),False,False,0,
19439,Absorption (2),False,False,0,
19440,Absorption (1),False,False,0,
19441,Relicym's balm(3),False,True,0,2000
19442,Relicym's balm(2),False,True,0,2000
19443,Relicym's balm(1),False,True,0,2000
19444,Guthix balance (unf),False,True,0,
19445,Guthix balance (unf),False,True,0,
19446,Guthix balance (unf),False,True,0,
19447,Guthix balance (unf),False,True,0,
19448,Guthix balance(3),False,True,0,2000
19449,Guthix balance(2),False,True,0,2000
19450,Guthix balance(1),False,True,0,2000
19451,Magic essence(3),False,False,0,
19452,Magic essence(2),False,False,0,
19453,Magic essence(1),False,False,0,
19454,Unfinished potion,False,True,0,10000
19455,Serum 207 (3),False,True,0,2000
19456,Serum 207 (2),False,True,0,2000
19457,Serum 207 (1),False,True,0,2000
19458,Serum 208 (3),False,False,0,
19459,Serum 208 (2),False,False,0,
19460,Serum 208 (1),False,False,0,
19461,Olive oil(3),False,True,0,10000
19462,Olive oil(2),False,True,0,10000
19463,Olive oil(1),False,True,0,10000
19464,Sacred oil(3),False,True,0,2000
19465,Sacred oil(2),False,True,0,2000
19466,Sacred oil(1),False,True,0,2000
19467,Guthix rest(3),False,True,0,2000
19468,Guthix rest(2),False,True,0,2000
19469,Guthix rest(1),False,True,0,2000
19470,Compost potion(3),False,True,0,50
19471,Compost potion(2),False,True,0,50
19472,Compost potion(1),False,True,0,50
19473,Bag full of gems,True,False,24,
19474,Bag full of gems,False,False,0,
19476,Achievement diary cape,True,False,59400,
19477,Achievement diary cape,False,False,0,
19478,Light ballista,True,True,75000,8
19479,Light ballista,True,True,75000,
19480,Light ballista,False,True,0,8
19481,Heavy ballista,True,True,570000,8
19482,Heavy ballista,True,True,570000,
19483,Heavy ballista,False,True,0,8
19484,Dragon javelin,True,True,270,11000
19485,Dragon javelin,False,True,0,11000
19486,Dragon javelin(p),True,True,270,11000
19487,Dragon javelin(p),False,True,0,11000
19488,Dragon javelin(p+),True,True,270,11000
19489,Dragon javelin(p+),False,True,0,11000
19490,Dragon javelin(p++),True,True,270,11000
19491,Dragon javelin(p++),False,True,0,11000
19492,Zenyte bracelet,False,True,0,10000
19493,Zenyte,True,True,45000,11000
19494,Zenyte,True,True,45000,
19495,Zenyte,False,True,0,11000
19496,Uncut zenyte,True,True,45000,10000
19497,Uncut zenyte,True,True,45000,
19498,Uncut zenyte,False,True,0,10000
19501,Zenyte amulet (u),True,True,45000,10000
19502,Zenyte amulet (u),True,True,45000,
19503,Zenyte amulet (u),False,True,0,10000
19505,Mysterious note,True,False,1,
19506,Mysterious note,False,False,0,
19507,Mysterious note,True,False,1,
19508,Mysterious note,False,False,0,
19509,Mysterious note,True,False,1,
19510,Mysterious note,False,False,0,
19511,Scrawled note,True,False,1,
19512,Scrawled note,False,False,0,
19513,Translated note,True,False,1,
19514,Translated note,False,False,0,
19515,Book of spyology,True,False,3,
19516,Book of spyology,False,False,0,
19517,Brush,True,False,0,
19518,Brush,False,False,0,
19519,Juice-coated brush,True,False,0,
19520,Juice-coated brush,False,False,0,
19521,Handkerchief,True,False,6,
19522,Handkerchief,False,False,0,
19523,Kruk's paw,True,False,0,
19524,Kruk's paw,False,False,0,
19525,Kruk monkey greegree,True,False,3600,
19526,Kruk monkey greegree,False,False,0,
19527,Satchel,True,False,60,
19528,Satchel,True,False,60,
19529,Zenyte shard,True,True,45000,11000
19530,Zenyte shard,True,True,45000,
19531,Zenyte shard,False,True,0,11000
19532,Zenyte bracelet,True,True,120600,10000
19533,Zenyte bracelet,True,True,120600,
19534,Zenyte bracelet,False,True,0,10000
19535,Zenyte necklace,True,True,121200,70
19536,Zenyte necklace,True,True,121200,
19537,Zenyte necklace,False,True,0,70
19538,Zenyte ring,True,True,120600,10000
19539,Zenyte ring,True,True,120600,
19540,Zenyte ring,False,True,0,10000
19541,Zenyte amulet,True,True,121200,8
19542,Zenyte amulet,True,True,121200,
19543,Zenyte amulet,False,True,0,8
19544,Tormented bracelet,True,True,120600,10000
19545,Tormented bracelet,True,True,120600,
19546,Tormented bracelet,False,True,0,10000
19547,Necklace of anguish,True,True,121200,70
19548,Necklace of anguish,True,True,121200,
19549,Necklace of anguish,False,True,0,70
19550,Ring of suffering,True,True,120600,10000
19551,Ring of suffering,True,True,120600,
19552,Ring of suffering,False,True,0,10000
19553,Amulet of torture,True,True,121200,8
19554,Amulet of torture,True,True,121200,
19555,Amulet of torture,False,True,0,8
19556,Monkey,True,False,0,
19557,Monkey,False,False,0,
19558,Nieve,True,False,0,
19559,Elysian spirit shield,True,False,0,
19560,Charged onyx,True,False,1,
19561,Charged onyx,False,False,0,
19562,Deconstructed onyx,True,False,1,
19563,Deconstructed onyx,False,False,0,
19564,Royal seed pod,True,False,12,
19565,Royal seed pod,False,False,0,
19566,Bronze key,True,False,0,
19567,Combat scarred key,True,False,0,
19568,Combat scratched key,True,False,0,
19569,Combat damaged key,True,False,0,
19570,Bronze javelin heads,True,True,15,10000
19571,Bronze javelin heads,False,True,0,10000
19572,Iron javelin heads,True,True,21,10000
19573,Iron javelin heads,False,True,0,10000
19574,Steel javelin heads,True,True,54,10000
19575,Steel javelin heads,False,True,0,10000
19576,Mithril javelin heads,True,True,99,10000
19577,Mithril javelin heads,False,True,0,10000
19578,Adamant javelin heads,True,True,264,10000
19579,Adamant javelin heads,False,True,0,10000
19580,Rune javelin heads,True,True,810,10000
19581,Rune javelin heads,False,True,0,10000
19582,Dragon javelin heads,True,True,1170,10000
19583,Dragon javelin heads,False,True,0,10000
19584,Javelin shaft,True,True,0,7000
19585,Javelin shaft,False,True,0,7000
19586,Light frame,True,True,30000,8
19587,Light frame,True,True,30000,
19588,Light frame,False,True,0,8
19589,Heavy frame,True,True,30000,8
19590,Heavy frame,True,True,30000,
19591,Heavy frame,False,True,0,8
19592,Ballista limbs,True,True,30000,8
19593,Ballista limbs,True,True,30000,
19594,Ballista limbs,False,True,0,8
19595,Incomplete light ballista,True,True,30000,8
19596,Incomplete light ballista,True,True,30000,
19597,Incomplete light ballista,False,True,0,8
19598,Incomplete heavy ballista,True,True,30000,8
19599,Incomplete heavy ballista,True,True,30000,
19600,Incomplete heavy ballista,False,True,0,8
19601,Ballista spring,True,True,30000,8
19602,Ballista spring,True,True,30000,
19603,Ballista spring,False,True,0,8
19604,Unstrung light ballista,True,True,30000,8
19605,Unstrung light ballista,True,True,30000,
19606,Unstrung light ballista,False,True,0,8
19607,Unstrung heavy ballista,True,True,30000,8
19608,Unstrung heavy ballista,True,True,30000,
19609,Unstrung heavy ballista,False,True,0,8
19610,Monkey tail,True,True,30000,8
19611,Monkey tail,True,True,30000,
19612,Monkey tail,False,True,0,8
19613,Lumbridge graveyard teleport,True,True,0,10000
19614,Lumbridge graveyard teleport,False,True,0,10000
19615,Draynor manor teleport,True,True,0,10000
19616,Draynor manor teleport,False,True,0,10000
19617,Mind altar teleport,True,True,0,10000
19618,Mind altar teleport,False,True,0,10000
19619,Salve graveyard teleport,True,True,0,10000
19620,Salve graveyard teleport,False,True,0,10000
19621,Fenkenstrain's castle teleport,True,True,0,10000
19622,Fenkenstrain's castle teleport,False,True,0,10000
19623,West ardougne teleport,True,True,0,10000
19624,West ardougne teleport,False,True,0,10000
19625,Harmony island teleport,True,True,0,10000
19626,Harmony island teleport,False,True,0,10000
19627,Cemetery teleport,True,True,0,10000
19628,Cemetery teleport,False,True,0,10000
19629,Barrows teleport,True,True,0,10000
19630,Barrows teleport,False,True,0,10000
19631,Ape atoll teleport,True,True,0,10000
19632,Ape atoll teleport,False,True,0,10000
19633,Dark essence block,False,False,0,
19634,Soul bearer,True,False,4,
19635,Soul bearer,False,False,0,
19636,Damaged soul bearer,True,False,0,
19637,Soul journey,True,False,0,
19638,Soul journey,False,False,0,
19639,Black slayer helmet,True,False,24000,
19640,Black slayer helmet,False,False,0,
19641,Black slayer helmet (i),True,False,54000,
19642,Black slayer helmet (i),False,False,0,
19643,Green slayer helmet,True,False,24000,
19644,Green slayer helmet,False,False,0,
19645,Green slayer helmet (i),True,False,54000,
19646,Green slayer helmet (i),False,False,0,
19647,Red slayer helmet,True,False,24000,
19648,Red slayer helmet,False,False,0,
19649,Red slayer helmet (i),True,False,54000,
19650,Red slayer helmet (i),False,False,0,
19651,Hosidius teleport,True,False,0,
19652,Hosidius teleport,False,False,0,
19653,Golovanova fruit top,True,True,1,100
19654,Golovanova fruit top,True,True,1,
19655,Golovanova fruit top,False,True,0,100
19656,Uncooked botanical pie,True,True,9,13000
19657,Uncooked botanical pie,True,True,9,
19658,Uncooked botanical pie,False,True,0,13000
19659,Half a botanical pie,True,True,9,
19660,Half a botanical pie,True,True,9,
19661,Half a botanical pie,False,True,0,
19662,Botanical pie,True,True,18,10000
19663,Botanical pie,True,True,18,
19664,Botanical pie,False,True,0,10000
19665,Damaged monkey tail,True,True,1,13000
19666,Damaged monkey tail,True,True,1,
19667,Damaged monkey tail,False,True,0,13000
19668,Minecart control scroll,True,False,0,
19669,Redwood logs,True,True,270,12000
19670,Redwood logs,True,True,270,
19671,Redwood logs,False,True,0,12000
19672,Redwood pyre logs,True,True,537,11000
19673,Redwood pyre logs,True,True,537,
19674,Redwood pyre logs,False,True,0,11000
19675,Arclight,True,False,300,
19676,Arclight,False,False,0,
19677,Ancient shard,True,False,122,
19678,Ancient shard,False,False,0,
19679,Dark totem base,True,False,123,
19680,Dark totem base,False,False,0,
19681,Dark totem middle,True,False,123,
19682,Dark totem middle,False,False,0,
19683,Dark totem top,True,False,123,
19684,Dark totem top,False,False,0,
19685,Dark totem,True,False,270,
19686,Dark totem,False,False,0,
19687,Helm of raedwald,True,False,0,
19688,Helm of raedwald,False,False,0,
19689,Clue hunter garb,True,False,0,
19690,Clue hunter garb,False,False,0,
19691,Clue hunter gloves,True,False,0,
19692,Clue hunter gloves,False,False,0,
19693,Clue hunter trousers,True,False,0,
19694,Clue hunter trousers,False,False,0,
19695,Clue hunter boots,True,False,0,
19696,Clue hunter boots,False,False,0,
19697,Clue hunter cloak,True,False,0,
19698,Clue hunter cloak,False,False,0,
19699,Hornwood helm,False,False,6,
19700,Hornwood helm,False,False,0,
19701,Jar of darkness,True,True,0,4
19702,Jar of darkness,True,True,0,
19703,Jar of darkness,False,True,0,4
19704,Compost pack,True,False,1200,
19705,Compost pack,True,False,1200,
19706,Compost pack,False,False,0,
19707,Amulet of eternal glory,True,True,10575,5
19708,Amulet of eternal glory,True,True,10575,
19709,Amulet of eternal glory,False,True,0,5
19710,Ring of suffering (i),True,False,120660,
19711,Ring of suffering (i),False,False,0,
19712,Clue nest (easy),True,False,270,
19713,Clue nest (easy),False,False,0,
19714,Clue nest (medium),True,False,271,
19715,Clue nest (medium),False,False,0,
19716,Clue nest (hard),True,False,271,
19717,Clue nest (hard),False,False,0,
